Date,Time,X1,X2,X3,X4,X5,Y1,Y2,U1,U2,U3,R1,R2,R3,UY1,UY2,UY3
2022/5/1,1:16:32,-264.89,133.96,-1.8,0.91,-3.02,0,0,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,30.24,-97.82
2022/5/1,1:16:33,-267.57,135.16,-6921169.5,23762692,-3.02,-6921167.5,23762692,-3.02,-0.08,0.04,1,0.16,0.04,-3.02,-31.99,115.83
2022/5/1,1:16:34,-269.48,136.01,-6921169.5,23762692,-3.02,-6921167.5,23762692,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:35,-272.15,137.19,-6921169.5,23762692,-3.02,-6921167.5,23762692,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:36,-273.94,137.99,-6921169.5,23762692,-3.02,-6921167.5,23762692,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:37,-276.77,139.24,-6921169.5,23762692,-3.02,-6921167.5,23762692,-3.02,-0.08,0.04,1,0.16,0.04,-3.02,-31.99,115.83
2022/5/1,1:16:38,-278.55,140.03,-6921164,23762688,-3.02,-6921162,23762688,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:39,-280.35,140.82,-6921164,23762688,-3.02,-6921162,23762688,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:40,-283.03,142,-6921164,23762688,-3.02,-6921162,23762688,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:41,-284.92,142.86,-6921164,23762688,-3.02,-6921162,23762688,-3.02,-0.08,0.04,1,0.16,0.04,-3.02,-31.99,115.83
2022/5/1,1:16:42,-287.56,144.05,-6921161.5,23762686,-3.03,-6921159.5,23762686,-3.03,-0.09,0.04,1,0.14,0.04,-3.02,-31.99,115.83
2022/5/1,1:16:43,-289.51,144.82,-6921161.5,23762686,-3.03,-6921159.5,23762686,-3.03,-0.09,0.04,1,0.16,0.03,-3.01,-31.99,115.83
2022/5/1,1:16:44,-292.18,146.01,-6921161.5,23762686,-3.03,-6921159.5,23762686,-3.03,-0.09,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:16:45,-293.98,146.8,-6921161.5,23762686,-3.03,-6921159.5,23762686,-3.03,-0.08,0.04,1,0.16,0.04,-3.02,-31.99,115.83
2022/5/1,1:16:46,-295.89,147.65,-6921161.5,23762686,-3.03,-6921159.5,23762686,-3.03,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:47,-298.57,148.84,-6921161.5,23762686,-3.03,-6921159.5,23762686,-3.03,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:48,-300.36,149.64,-6921161.5,23762686,-3.03,-6921159.5,23762686,-3.03,-0.09,0.04,1,0.15,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:49,-303.06,150.83,-6921161.5,23762686,-3.03,-6921159.5,23762686,-3.03,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:50,-304.99,151.68,-6921161.5,23762686,-3.03,-6921159.5,23762686,-3.03,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:51,-307.81,152.93,-6921162.5,23762686,-3.02,-6921160.5,23762686,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:52,-309.59,153.72,-6921162.5,23762686,-3.02,-6921160.5,23762686,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:53,-311.38,154.52,-6921162.5,23762686,-3.02,-6921160.5,23762686,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:54,-314.07,155.7,-6921162.5,23762686,-3.02,-6921160.5,23762686,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:55,-316,156.55,-6921162.5,23762686,-3.02,-6921160.5,23762686,-3.02,-0.09,0.04,1,0.15,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:56,-318.69,157.74,-6921163.5,23762688,-3.02,-6921161.5,23762688,-3.02,-0.09,0.04,1,0.15,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:57,-320.49,158.53,-6921163.5,23762688,-3.02,-6921161.5,23762688,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:58,-323.31,159.78,-6921163.5,23762688,-3.02,-6921161.5,23762688,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:16:59,-325.1,160.58,-6921163.5,23762688,-3.02,-6921161.5,23762688,-3.02,-0.08,0.04,1,0.16,0.04,-3.02,-31.99,115.83
2022/5/1,1:17:00,-326.9,161.37,-6921163.5,23762688,-3.02,-6921161.5,23762688,-3.02,-0.09,0.04,1,0.16,0.02,-3.02,-31.99,115.83
2022/5/1,1:17:01,-329.58,162.56,-6921163.5,23762688,-3.02,-6921161.5,23762688,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:17:02,-331.39,163.36,-6921163.5,23762688,-3.02,-6921161.5,23762688,-3.02,-0.08,0.04,1,0.16,0.04,-3.02,-31.99,115.83
2022/5/1,1:17:03,-334.23,164.6,-6921163.5,23762688,-3.02,-6921161.5,23762688,-3.02,-0.09,0.04,1,0.15,0.03,-3.02,-31.99,115.83
2022/5/1,1:17:04,-336,165.4,-6921163.5,23762688,-3.02,-6921161.5,23762688,-3.02,-0.09,0.04,1,0.15,0.03,-3.01,-31.99,115.83
2022/5/1,1:17:05,-338.82,166.65,-6921164,23762688,-3.02,-6921161.5,23762688,-3.02,-0.09,0.04,1,0.16,0.03,-3.01,-31.99,115.83
2022/5/1,1:17:06,-341.63,167.9,-6921160.5,23762688,-3.02,-6921158,23762686,-3.02,-0.1,0.04,1,0.16,0.02,-3.02,-31.99,115.83
2022/5/1,1:17:07,-342.53,168.29,-6921160.5,23762688,-3.02,-6921158,23762686,-3.02,-0.07,0.04,1,0.16,0.05,-3.02,-31.99,115.83
2022/5/1,1:17:08,-345.46,169.6,-6921160.5,23762688,-3.02,-6921158,23762686,-3.02,-0.08,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:09,-347.42,170.45,-6921160.5,23762688,-3.02,-6921158,23762686,-3.02,-0.1,0.04,1,0.16,0.02,-3.01,-31.99,115.83
2022/5/1,1:17:10,-350.13,171.65,-6921160.5,23762688,-3.02,-6921158,23762686,-3.02,-0.09,0.04,1,0.16,0.03,-3.01,-31.99,115.83
2022/5/1,1:17:11,-351.92,172.45,-6921160.5,23762688,-3.02,-6921158,23762686,-3.02,-0.08,0.04,1,0.16,0.05,-3.01,-31.99,115.83
2022/5/1,1:17:12,-353.69,173.25,-6921160.5,23762688,-3.02,-6921158,23762686,-3.02,-0.09,0.04,1,0.16,0.03,-3.01,-31.99,115.83
2022/5/1,1:17:13,-356.38,174.45,-6921160.5,23762688,-3.02,-6921158,23762686,-3.02,-0.1,0.04,1,0.16,0.02,-3.01,-31.99,115.83
2022/5/1,1:17:14,-358.28,175.3,-6921157.5,23762686,-3.01,-6921155,23762684,-3.01,-0.09,0.04,1,0.16,0.03,-3.01,-31.99,115.83
2022/5/1,1:17:15,-361.09,176.55,-6921157.5,23762686,-3.01,-6921155,23762684,-3.01,-0.07,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:16,-362.91,177.35,-6921157.5,23762686,-3.01,-6921155,23762684,-3.01,-0.08,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:17,-365.62,178.54,-6921157.5,23762686,-3.01,-6921155,23762684,-3.01,-0.08,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:18,-367.38,179.34,-6921157,23762686,-3.01,-6921154.5,23762684,-3.01,-0.09,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:19,-370.14,180.53,-6921157,23762686,-3.01,-6921154.5,23762684,-3.01,-0.09,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:20,-371.91,181.33,-6921157,23762686,-3.01,-6921154.5,23762684,-3.01,-0.08,0.04,1,0.16,0.03,-3,-31.99,115.83
2022/5/1,1:17:21,-373.87,182.18,-6921158,23762686,-3.01,-6921155.5,23762684,-3.01,-0.08,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:22,-376.57,183.37,-6921158,23762686,-3.01,-6921155.5,23762684,-3.01,-0.08,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:23,-378.48,184.23,-6921158,23762686,-3.01,-6921155.5,23762684,-3.01,-0.09,0.04,1,0.15,0.03,-3.01,-31.99,115.83
2022/5/1,1:17:24,-381.18,185.43,-6921158,23762686,-3.02,-6921155.5,23762684,-3.02,-0.09,0.04,1,0.16,0.03,-3.01,-31.99,115.83
2022/5/1,1:17:25,-383.07,186.29,-6921158,23762686,-3.02,-6921155.5,23762684,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:17:26,-384.7,187.03,-6921158,23762686,-3.02,-6921155.5,23762684,-3.02,-0.1,0.04,1,0.16,0.03,-3.01,-31.99,115.83
2022/5/1,1:17:27,-387.6,188.28,-6921158,23762686,-3.02,-6921155.5,23762684,-3.02,-0.1,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:28,-389.39,189.08,-6921158,23762686,-3.02,-6921155.5,23762684,-3.02,-0.08,0.04,1,0.16,0.04,-3.01,-31.99,115.83
2022/5/1,1:17:29,-392.12,190.34,-6921158,23762686,-3.02,-6921155.5,23762684,-3.02,-0.08,0.04,1,0.16,0.06,-2.99,-31.99,115.83
2022/5/1,1:17:30,-393.93,191.15,-6921158,23762686,-3.02,-6921155.5,23762684,-3.02,-0.21,0.04,0.97,0.17,0.03,-2.97,-31.99,115.83
2022/5/1,1:17:31,-396.39,192.37,-6921158,23762686,-3.02,-6921155.5,23762684,-3.02,-0.15,0.03,0.97,0.17,0.07,-2.94,-31.99,115.83
2022/5/1,1:17:32,-398.12,193.18,-6921158,23762686,-3.02,-6921155.5,23762684,-3.02,-0.09,0.04,1,0.16,0.02,-2.94,-31.99,115.83
2022/5/1,1:17:33,-401,194.42,-6921153.5,23762686,-2.98,-6921150.5,23762684,-2.98,-0.08,0.04,1,0.16,0.04,-2.98,-31.99,115.83
2022/5/1,1:17:34,-402.8,195.22,-6921153,23762686,-3,-6921150.5,23762684,-3,-0.09,0.04,1,0.15,0.03,-3,-31.99,115.83
2022/5/1,1:17:35,-404.6,196.03,-6921153,23762686,-3.01,-6921150.5,23762684,-3.01,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:17:36,-407.29,197.22,-6921153,23762686,-3.01,-6921150.5,23762684,-3.01,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:17:37,-409.08,198.02,-6921153,23762686,-3.01,-6921150.5,23762684,-3.01,-0.09,0.04,1,0.15,0.03,-3.02,-31.99,115.83
2022/5/1,1:17:38,-411.88,199.27,-6921152.5,23762684,-3.02,-6921149.5,23762682,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:17:39,-413.66,200.07,-6921152.5,23762684,-3.02,-6921149.5,23762682,-3.02,-0.09,0.04,1,0.16,0.03,-3.02,-31.99,115.83
2022/5/1,1:17:40,-416.27,201.29,-6921152.5,23762684,-3.02,-6921149.5,23762682,-3.02,-0.02,0.05,1.02,0.16,0.05,-3.01,-31.99,115.83
2022/5/1,1:17:41,-417.72,202.13,-6921152.5,23762684,-3.02,-6921149.5,23762682,-3.02,-0.12,0.03,0.99,0.16,0.02,-2.99,-31.99,115.83
2022/5/1,1:17:42,-420.58,203.38,-6921153,23762684,-2.98,-6921150,23762682,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:17:43,-422.37,204.18,-6921153,23762684,-2.98,-6921150,23762682,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:17:44,-424.27,205.03,-6921153,23762684,-2.98,-6921150,23762682,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:17:45,-426.96,206.22,-6921153.5,23762684,-2.98,-6921150.5,23762682,-2.98,-0.09,0.04,1,0.15,0.03,-2.98,-31.99,115.83
2022/5/1,1:17:46,-428.87,207.08,-6921153.5,23762684,-2.98,-6921150.5,23762682,-2.98,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:17:47,-431.68,208.33,-6921153.5,23762684,-2.98,-6921150.5,23762682,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:17:48,-433.47,209.12,-6921153.5,23762684,-2.98,-6921150.5,23762682,-2.98,-0.09,0.04,1,0.15,0.04,-2.99,-31.99,115.83
2022/5/1,1:17:49,-435.13,209.86,-6921153.5,23762684,-2.98,-6921150.5,23762682,-2.98,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:17:50,-437.81,211.06,-6921153.5,23762684,-2.98,-6921150.5,23762682,-2.98,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:17:51,-439.73,211.91,-6921152.5,23762684,-2.99,-6921149.5,23762682,-2.99,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:17:52,-442.42,213.11,-6921152.5,23762684,-2.99,-6921149.5,23762682,-2.99,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:17:53,-444.33,213.96,-6921152.5,23762684,-2.99,-6921149.5,23762682,-2.99,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:17:54,-447.01,215.17,-6921152.5,23762684,-2.99,-6921149.5,23762682,-2.99,-0.08,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:17:55,-448.92,216.03,-6921152.5,23762684,-2.98,-6921149.5,23762682,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:17:56,-450.7,216.82,-6921152,23762684,-2.99,-6921149,23762682,-2.99,-0.09,0.04,1,0.15,0.03,-2.99,-31.99,115.83
2022/5/1,1:17:57,-453.38,218.02,-6921152,23762684,-2.99,-6921149,23762682,-2.99,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:17:58,-455.17,218.81,-6921152,23762684,-2.99,-6921149,23762682,-2.99,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:17:59,-457.97,220.07,-6921152,23762684,-2.99,-6921149,23762682,-2.99,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:18:00,-459.9,220.93,-6921152,23762684,-2.99,-6921149,23762682,-2.99,-0.09,0.04,1,0.15,0.04,-2.98,-31.99,115.83
2022/5/1,1:18:01,-462.58,222.14,-6921152,23762684,-2.99,-6921149,23762682,-2.99,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:02,-464.5,222.99,-6921152,23762684,-2.99,-6921149,23762682,-2.99,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:03,-466.3,223.79,-6921152,23762684,-2.99,-6921149,23762682,-2.99,-0.09,0.04,1,0.15,0.03,-2.99,-31.99,115.83
2022/5/1,1:18:04,-468.97,225,-6921151,23762684,-2.98,-6921148,23762682,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:05,-470.77,225.8,-6921151,23762684,-2.98,-6921148,23762682,-2.98,-0.08,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:18:06,-473.59,227.06,-6921151,23762682,-2.99,-6921148,23762680,-2.99,-0.09,0.04,1,0.15,0.04,-2.98,-31.99,115.83
2022/5/1,1:18:07,-475.49,227.92,-6921151,23762682,-2.98,-6921148,23762680,-2.98,-0.09,0.04,1,0.15,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:08,-478.18,229.13,-6921151,23762682,-2.98,-6921148,23762680,-2.98,-0.09,0.04,1,0.15,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:09,-479.97,229.93,-6921151,23762682,-2.98,-6921148,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:10,-481.89,230.8,-6921151,23762682,-2.98,-6921148,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:18:11,-484.56,232,-6921151.5,23762682,-2.98,-6921148,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:18:12,-486.22,232.74,-6921151.5,23762682,-2.98,-6921148,23762680,-2.98,-0.09,0.04,1,0.15,0.03,-2.99,-31.99,115.83
2022/5/1,1:18:13,-489.06,233.99,-6921151.5,23762682,-2.98,-6921148,23762680,-2.98,-0.08,0.04,1,0.16,0.04,-2.98,-31.99,115.83
2022/5/1,1:18:14,-490.86,234.8,-6921149,23762682,-2.98,-6921145.5,23762680,-2.98,-0.09,0.04,1,0.15,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:15,-493.53,236,-6921149,23762682,-2.98,-6921145.5,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:18:16,-495.29,236.8,-6921149,23762682,-2.98,-6921145.5,23762680,-2.98,-0.1,0.04,1,0.15,0.02,-2.99,-31.99,115.83
2022/5/1,1:18:17,-497.22,237.66,-6921149,23762682,-2.98,-6921145.5,23762680,-2.98,-0.09,0.03,1,0.15,0.02,-2.97,-31.99,115.83
2022/5/1,1:18:18,-499.76,238.93,-6921149,23762682,-2.98,-6921145.5,23762680,-2.98,-0.07,0.04,1,0.16,0.04,-2.95,-31.99,115.83
2022/5/1,1:18:19,-501.35,239.72,-6921149,23762682,-2.98,-6921145.5,23762680,-2.98,-0.05,0.04,1.01,0.16,0.05,-2.95,-31.99,115.83
2022/5/1,1:18:20,-503.9,240.85,-6921149,23762682,-2.98,-6921145.5,23762680,-2.98,-0.08,0.04,1,0.16,0.05,-2.93,-31.99,115.83
2022/5/1,1:18:21,-505.51,241.6,-6921149,23762682,-2.98,-6921145.5,23762680,-2.98,-0.11,0.04,1,0.16,0.01,-2.95,-31.99,115.83
2022/5/1,1:18:22,-508.22,242.81,-6921148.5,23762682,-2.95,-6921145,23762680,-2.95,-0.09,0.04,1,0.16,0.03,-2.96,-31.99,115.83
2022/5/1,1:18:23,-510.01,243.61,-6921148.5,23762682,-2.95,-6921145,23762680,-2.95,-0.09,0.04,1,0.16,0.02,-2.97,-31.99,115.83
2022/5/1,1:18:24,-511.94,244.47,-6921148.5,23762682,-2.95,-6921145,23762680,-2.95,-0.08,0.04,1,0.16,0.04,-2.97,-31.99,115.83
2022/5/1,1:18:25,-514.63,245.67,-6921148.5,23762682,-2.95,-6921145,23762680,-2.95,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:26,-516.42,246.47,-6921148.5,23762682,-2.95,-6921145,23762680,-2.95,-0.08,0.04,1,0.16,0.04,-2.99,-31.99,115.83
2022/5/1,1:18:27,-519.27,247.73,-6921148,23762682,-2.99,-6921144.5,23762680,-2.99,-0.08,0.04,1,0.16,0.04,-2.99,-31.99,115.83
2022/5/1,1:18:28,-521.03,248.53,-6921148,23762682,-2.98,-6921144.5,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:29,-523.85,249.8,-6921148,23762682,-2.98,-6921144.5,23762680,-2.98,-0.11,0.04,1,0.16,0.04,-2.97,-31.99,115.83
2022/5/1,1:18:30,-525.64,250.6,-6921148,23762682,-2.98,-6921144.5,23762680,-2.98,-0.08,0.04,1,0.16,0.04,-2.97,-31.99,115.83
2022/5/1,1:18:31,-527.43,251.41,-6921148,23762682,-2.98,-6921144.5,23762680,-2.98,-0.1,0.04,1,0.16,0.02,-2.98,-31.99,115.83
2022/5/1,1:18:32,-530.17,252.61,-6921148,23762682,-2.98,-6921144.5,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:33,-531.96,253.41,-6921148,23762682,-2.98,-6921144.5,23762680,-2.98,-0.09,0.04,1,0.15,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:34,-534.91,254.74,-6921148,23762682,-2.98,-6921144.5,23762680,-2.98,-0.08,0.04,1,0.16,0.04,-2.98,-31.99,115.83
2022/5/1,1:18:35,-536.68,255.55,-6921148,23762682,-2.98,-6921144.5,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:18:36,-539.5,256.82,-6921148.5,23762682,-2.98,-6921145,23762680,-2.98,-0.08,0.04,1,0.15,0.04,-2.98,-31.99,115.83
2022/5/1,1:18:37,-541.31,257.62,-6921148.5,23762682,-2.98,-6921145,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:38,-543.22,258.49,-6921148.5,23762682,-2.98,-6921145,23762680,-2.98,-0.08,0.04,1,0.15,0.04,-2.98,-31.99,115.83
2022/5/1,1:18:39,-545.9,259.7,-6921148.5,23762682,-2.97,-6921145,23762680,-2.97,-0.09,0.04,1,0.15,0.03,-2.97,-31.99,115.83
2022/5/1,1:18:40,-547.86,260.56,-6921148.5,23762682,-2.97,-6921145,23762680,-2.97,-0.08,0.04,1,0.16,0.04,-2.98,-31.99,115.83
2022/5/1,1:18:41,-550.56,261.77,-6921148.5,23762682,-2.97,-6921145,23762680,-2.97,-0.1,0.04,1,0.15,0.03,-2.97,-31.99,115.83
2022/5/1,1:18:42,-552.48,262.63,-6921148.5,23762682,-2.97,-6921145,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:43,-555.18,263.83,-6921148.5,23762682,-2.98,-6921145,23762680,-2.98,-0.09,0.04,1,0.16,0.02,-2.98,-31.99,115.83
2022/5/1,1:18:44,-557.11,264.69,-6921149,23762682,-2.97,-6921145,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.97,-31.99,115.83
2022/5/1,1:18:45,-558.9,265.49,-6921149,23762682,-2.97,-6921145,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:46,-561.58,266.7,-6921149,23762682,-2.97,-6921145,23762680,-2.97,-0.08,0.04,1,0.16,0.04,-2.98,-31.99,115.83
2022/5/1,1:18:47,-563.5,267.57,-6921149,23762682,-2.97,-6921145,23762680,-2.97,-0.08,0.04,1,0.16,0.04,-2.98,-31.99,115.83
2022/5/1,1:18:48,-566.17,268.78,-6921149,23762682,-2.97,-6921145,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:49,-567.96,269.59,-6921149,23762682,-2.97,-6921145,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:50,-570.78,270.86,-6921149,23762682,-2.97,-6921145,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.99,-31.99,115.83
2022/5/1,1:18:51,-572.57,271.68,-6921150,23762682,-2.98,-6921146,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:52,-574.51,272.54,-6921150,23762682,-2.98,-6921146,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:53,-577.32,273.81,-6921150.5,23762682,-2.98,-6921146.5,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:54,-579.27,274.68,-6921150.5,23762682,-2.98,-6921146.5,23762680,-2.98,-0.09,0.04,1,0.16,0.03,-2.97,-31.99,115.83
2022/5/1,1:18:55,-581.93,275.91,-6921151,23762682,-2.97,-6921147,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.97,-31.99,115.83
2022/5/1,1:18:56,-583.88,276.77,-6921151,23762682,-2.97,-6921147,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:57,-586.56,277.99,-6921151,23762682,-2.97,-6921147,23762680,-2.97,-0.09,0.04,1,0.15,0.03,-2.97,-31.99,115.83
2022/5/1,1:18:58,-588.49,278.86,-6921151,23762682,-2.97,-6921147,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:18:59,-590.27,279.67,-6921151,23762682,-2.98,-6921147,23762680,-2.98,-0.08,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:19:00,-592.98,280.89,-6921151.5,23762682,-2.97,-6921147.5,23762680,-2.97,-0.08,0.04,1,0.16,0.04,-2.97,-31.99,115.83
2022/5/1,1:19:01,-594.86,281.76,-6921151.5,23762682,-2.97,-6921147.5,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.98,-31.99,115.83
2022/5/1,1:19:02,-597.73,283.04,-6921151.5,23762682,-2.97,-6921147.5,23762680,-2.97,-0.07,0.04,1,0.16,0.05,-2.97,-31.99,115.83
2022/5/1,1:19:03,-599.51,283.85,-6921151.5,23762682,-2.97,-6921147.5,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.97,-31.99,115.83
2022/5/1,1:19:04,-602.41,285.13,-6921151.5,23762682,-2.97,-6921147.5,23762680,-2.97,-0.09,0.04,1,0.15,0.03,-2.97,-31.99,115.83
2022/5/1,1:19:05,-604.19,285.94,-6921151.5,23762682,-2.97,-6921147.5,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.97,-31.99,115.83
2022/5/1,1:19:06,-606.93,287.15,-6921152,23762682,-2.97,-6921148,23762680,-2.97,-0.08,0.04,1,0.16,0.04,-2.97,-31.99,115.83
2022/5/1,1:19:07,-608.82,288.02,-6921152,23762682,-2.97,-6921148,23762680,-2.97,-0.09,0.04,1,0.16,0.03,-2.97,-31.99,115.83
2022/5/1,1:19:08,-610.62,288.83,-6921152,23762682,-2.97,-6921148,23762680,-2.97,-0.1,0.04,1,0.16,0.02,-2.97,-31.99,115.83
2022/5/1,1:19:09,-613.62,290.17,-6921152,23762682,-2.97,-6921148,23762680,-2.97,-0.1,0.04,1,0.15,0.02,-2.97,-31.99,115.83
2022/5/1,1:19:10,-615.42,290.97,-6921152,23762682,-2.97,-6921148,23762680,-2.97,-0.08,0.04,1,0.16,0.04,-2.98,-31.99,115.83
2022/5/1,1:19:11,-618.1,292.19,-6921152.5,23762682,-2.98,-6921148.5,23762680,-2.98,-0.08,0.04,1,0.16,0.04,-2.98,-31.99,115.83
2022/5/1,1:19:12,-620,293.06,-6921152.5,23762682,-2.98,-6921148.5,23762680,-2.98,-0.09,0.04,1,0.15,0.03,-2.98,-31.99,115.83
2022/5/1,1:19:13,-621.75,293.87,-6921152.5,23762682,-2.98,-6921148.5,23762680,-2.98,-0.08,0.04,1,0.16,0.04,-2.97,-31.99,115.83
2022/5/1,1:19:14,-624.5,295.09,-6921152.5,23762682,-2.98,-6921148.5,23762680,-2.98,-0.07,0.04,1,0.16,0.04,-2.96,-31.99,115.83
